product_name,selling_price,regular_price,currency,pdp_url,product_description,rating,review,promotion_description,breadcrumb,images
L'OR BARISTA Absolu Deep Black,99.98,99.98,EURO,https://www.lorespresso.com//fr_fr/p/machine-a-cafe-absolu-deep-black,"Éveillez vos sens avec la machine à café L'OR BARISTA Absolu – conçue avec expertise pour préparer aussi bien vos recettes de café chaud préférées que de délicieuses créations glacées grâce à l'innovante fonction Enjoy Over Ice. Dotée du nouveau bouton Intensity Boost, elle vous permet de personnaliser encore plus votre café, en intensifiant les arômes et les saveurs par une extraction prolongée pour une expérience en tasse encore plus riche. Avec son design élégant et modulable, ainsi qu’un réservoir d'eau mobile, la L'OR BARISTA Absolu s'intègre harmonieusement dans toutes les cuisines. Alimentée par le système Barista Coffee System de 19 bars, elle prépare votre café sous haute pression pour un résultat riche, corsé et digne d'un véritable espresso.",4.1,23,,Accueil > Machines à café > L'OR BARISTA Absolu > L'OR BARISTA Absolu Deep Black,https://www.lorespresso.com/media/catalog/product/1/_/1_1_1.png?format=jpeg
L'OR BARISTA Absolu Satin White,99.98,99.98,EURO,https://www.lorespresso.com//fr_fr/p/machine-a-cafe-absolu-satin-white,"Éveillez vos sens avec la machine à café L'OR BARISTA Absolu – conçue avec expertise pour préparer aussi bien vos recettes de café chaud préférées que de délicieuses créations glacées grâce à l'innovante fonction Enjoy Over Ice. Dotée du nouveau bouton Intensity Boost, elle vous permet de personnaliser encore plus votre café, en intensifiant les arômes et les saveurs par une extraction prolongée pour une expérience en tasse encore plus riche. Avec son design élégant et modulable, ainsi qu’un réservoir d'eau mobile, la L'OR BARISTA Absolu s'intègre harmonieusement dans toutes les cuisines. Alimentée par le système Barista Coffee System de 19 bars, elle prépare votre café sous haute pression pour un résultat riche, corsé et digne d'un véritable espresso.",4.1,23,,Accueil > Machines à café > L'OR BARISTA Absolu > L'OR BARISTA Absolu Satin White,https://www.lorespresso.com/media/catalog/product/1/_/1_2_3.png?format=jpeg
L'OR BARISTA Absolu Limestone Grey,99.98,99.98,EURO,https://www.lorespresso.com//fr_fr/p/machine-a-cafe-absolu-limestone-grey,"Éveillez vos sens avec la machine à café L'OR BARISTA Absolu – conçue avec expertise pour préparer aussi bien vos recettes de café chaud préférées que de délicieuses créations glacées grâce à l'innovante fonction Enjoy Over Ice. Dotée du nouveau bouton Intensity Boost, elle vous permet de personnaliser encore plus votre café, en intensifiant les arômes et les saveurs par une extraction prolongée pour une expérience en tasse encore plus riche. Avec son design élégant et modulable, ainsi qu’un réservoir d'eau mobile, la L'OR BARISTA Absolu s'intègre harmonieusement dans toutes les cuisines. Alimentée par le système Barista Coffee System de 19 bars, elle prépare votre café sous haute pression pour un résultat riche, corsé et digne d'un véritable espresso.",4.1,23,,Accueil > Machines à café > L'OR BARISTA Absolu > L'OR BARISTA Absolu Limestone Grey,https://www.lorespresso.com/media/catalog/product/a/b/absolu_gray_640x640_1.png?format=jpeg
L'OR BARISTA ORIGINAL - Piano Noir,84.98,84.98,EURO,https://www.lorespresso.com//fr_fr/p/barista-piano-noir,"La machine à café L'OR BARISTA®. Double expresso, double plaisir. L'OR BARISTA a remporté le Red Dot Design Award 2021 Décuplez le plaisir de vos moments café avec la machine à café L'OR BARISTA®. Préparez un double espresso ou deux espressos à la fois. La capsule de café Double espresso XXL L'OR BARISTA® a été conçue en exclusivité pour la machine à café L'OR BARISTA®. La machine café L’OR BARISTA a été créée pour fonctionner avec les capsules espresso classiques L’OR et les capsules double espresso XXL L’OR BARISTA®, ainsi qu’avec les capsules Nespresso®* et la plupart des autres capsules compatibles, telles que Café Royal®*, Carte Noire®*, Grand'Mère®, illy®*, Lavazza®*, Senseo®, et la plupart des marques propres des supermarchés. Fonctionne avec les capsules simples et doubles. .",4.7,2206,,Accueil > Machines à café > Machine à café L'OR BARISTA Original > L'OR BARISTA ORIGINAL - Piano Noir,https://www.lorespresso.com/media/catalog/product/l/o/lorbar_appliance_piano_noir_001_800x800_4.png?format=jpeg
L'OR BARISTA ORIGINAL - Carmin Rouge,84.98,84.98,EURO,https://www.lorespresso.com//fr_fr/p/barista-carmin-rouge,"La machine à café L'OR BARISTA®. Double espresso, double plaisir. L'OR BARISTA a remporté le Red Dot Design Award 2021 Décuplez le plaisir de vos moments café avec la machine à café L'OR BARISTA®. Préparez un double espresso ou deux espressos à la fois. La capsule de café Double espresso XXL L'OR BARISTA® a été conçue en exclusivité pour la machine à café L'OR BARISTA®. La machine café L’OR BARISTA a été créée pour fonctionner avec les capsules espresso classiques L’OR et les capsules double espresso XXL L’OR BARISTA®, ainsi qu’avec les capsules Nespresso®* et la plupart des autres capsules compatibles, telles que Café Royal®*, Carte Noire®*, Grand'Mère®, illy®*, Lavazza®*, Senseo®, et la plupart des marques propres des supermarchés. Fonctionne avec les capsules simples et doubles. .",4.7,2206,,Accueil > Machines à café > Machine à café L'OR BARISTA Original > L'OR BARISTA ORIGINAL - Carmin Rouge,https://www.lorespresso.com/media/catalog/product/l/o/lor_appliance_rouge_carmin_01_640x640_2_.png?format=jpeg
L'OR BARISTA ORIGINAL - Satin Blanc,84.98,84.98,EURO,https://www.lorespresso.com//fr_fr/p/barista-satin-blanc,"La machine à café L'OR BARISTA®. Double espresso, double plaisir. L'OR BARISTA a remporté le Red Dot Design Award 2021 Décuplez le plaisir de vos moments café avec la machine à café L'OR BARISTA®. Préparez un double espresso ou deux espressos à la fois. La capsule de café Double espresso XXL L'OR BARISTA® a été conçue en exclusivité pour la machine à café L'OR BARISTA®. La machine café L’OR BARISTA a été créée pour fonctionner avec les capsules espresso classiques L’OR et les capsules double espresso XXL L’OR BARISTA®, ainsi qu’avec les capsules Nespresso®* et la plupart des autres capsules compatibles, telles que Café Royal®*, Carte Noire®*, Grand'Mère®, illy®*, Lavazza®*, Senseo®, et la plupart des marques propres des supermarchés. .",4.7,2206,,Accueil > Machines à café > Machine à café L'OR BARISTA Original > L'OR BARISTA ORIGINAL - Satin Blanc,https://www.lorespresso.com/media/catalog/product/l/o/lor_appliance_satin_blanc_logos_red_dot_640x640_1.png?format=jpeg
L’OR BARISTA Détartrant Philips CA6530,6.98,6.98,EURO,https://www.lorespresso.com//fr_fr/p/detartrant,"Pour que votre machine L'OR BARISTA vous propose toujours un café parfait, il est important de la détartrer régulièrement. Le détartrant L'OR BARISTA est spécialement conçu pour la machine à café L'OR BARISTA et peut être utilisé pour deux cycles de détartrage. ﻿",4.7,89,,Accueil > Accessoires > L’OR BARISTA Détartrant Philips CA6530,https://www.lorespresso.com/media/catalog/product/l/o/lor_pdp_samba_descaler_640x640_2.png?format=jpeg
Machine à café connectée L’OR BARISTA Creatif,129.00,129.00,EURO,https://www.lorespresso.com//fr_fr/p/machine-a-cafe-connectee-creatif-4059159,"Profitez d'un café sur mesure grâce à la nouvelle machine à café connectée L'OR BARISTA Creatif. Cette machine des plus innovantes vous donne accès au Mode Barista afin de vous faire profiter à chaque fois d'un café d'exception personnalisé selon vos goûts. Essayez le Mode Barista en utilisant votre capsule L'OR Espresso préférée pour révéler des arômes inédits et redécouvrir votre café. Subtil & Délicat ou Puissant & Intense, choisissez parmi une sélection de profils qui sublimeront vos moments de dégustation. Contrôlez la température et la quantité d'eau pour un café parfait. Programmez même sa préparation pour qu'il soit prêt pile au moment où vous en avez besoin. L'application L'OR vous permet d'enregistrer vos paramètres favoris pour un café exactement comme vous l'aimez, tasse après tasse. Avec la L'OR BARISTA Creatif, chaque café est un moment de plaisir unique à savourer confortablement chez vous.",4.6,21,Nouveauté,Accueil > Machines à café > L’OR BARISTA Creatif > Machine à café connectée L’OR BARISTA Creatif,https://www.lorespresso.com/media/catalog/product/l/o/lor_barista_creatif_-_sideview.png?format=jpeg
Espresso Biondo - lot de 100 capsules,36.50,36.50,EURO,https://www.lorespresso.com//fr_fr/p/espresso-biondo-multipack,"Succombez aux saveurs délicates du L'OR Espresso Biondo Maxiformat. Cette sélection comprend dix paquets de 10 capsules de café, chacune élaborée avec soin par les Coffee Artists de L'OR pour offrir une expérience café unique. Grâce à une torréfaction douce qui révèle des notes subtiles de noisette, chaque capsule d'espresso offre un équilibre parfait entre fraîcheur et élégance. Une légère crema dorée met en valeur des arômes contrastés et subtils, promettant une expérience sophistiquée à chaque tasse. Découvrez la richesse des saveurs Biondo chez vous avec ce pack maxiformat pratique, parfait pour faire de chaque tasse un moment exceptionnel.",4.7,60,,Accueil > Capsules de café > Grands Formats > Espresso Biondo - lot de 100 capsules,https://www.lorespresso.com/media/catalog/product/4/b/4ba365fb-259a-4731-84c3-bc31da8922b7_1.png?format=jpeg
Espresso Decaffeinato – Lot de 100 Capsules,36.50,36.50,EURO,https://www.lorespresso.com//fr_fr/p/espresso-decaffeinato-10-packs,"L'OR Espresso Decaffeinato est un mélange sans caféine. Il est conçu pour ceux qui aiment le goût du café mais préfèrent éviter la caféine. Cet espresso équilibre délicatement des notes légères de cacao avec le goût frais des baies sauvages. Les arômes invitants de muffin aux myrtilles et de cannelle renforcent davantage ce mélange, rendant chaque gorgée un voyage délicieux. Avec L'OR Espresso Decaffeinato, vous pouvez profiter de tous les plaisirs d'un espresso finement élaboré sans les effets de la caféine. C'est un choix idéal pour les amateurs de café qui recherchent une expérience de café plus douce mais profondément savoureuse.",4.8,232,,Accueil > Capsules de café > Grands Formats > Espresso Decaffeinato – Lot de 100 Capsules,https://www.lorespresso.com/media/catalog/product/d/e/decaffeinato_monoblend_1__2.png?format=jpeg
Lungo Estremo – Lot de 100 Capsules,39.90,39.90,EURO,https://www.lorespresso.com//fr_fr/p/estremo-10-packs,"L'OR Lungo Estremo est conçu pour préparer un lungo, un café qui prolonge l'intensité profonde d'un espresso en une expérience plus longue et plus tranquille, tout en conservant la riche essence que les amateurs d'espresso chérissent. Les capsules L'OR Lungo Estremo sont infusées d'arômes envoûtants et d'un soupçon d'épices, ajoutant une touche de sophistication à votre expérience du café. Le Lungo Estremo offre un mélange excitant, avec des tons de fruits rouges audacieux et un contraste subtil de vanille douce. Son caractère corsé est accentué par un caractère grillé et légèrement fumé. Les saveurs vives de ce mélange se distinguent nettement, créant une combinaison aux multiples facettes qui ne cesse de captiver les amateurs de café.",4.7,193,,Accueil > Capsules de café > Grands Formats > Lungo Estremo – Lot de 100 Capsules,https://www.lorespresso.com/media/catalog/product/e/s/estremo_1__2.png?format=jpeg
Espresso Or Rose – Lot de 100 Capsules,39.90,39.90,EURO,https://www.lorespresso.com//fr_fr/p/or-rose-10-packs,L'OR Espresso Or Rose est un mélange aux arômes intenses rappelant un champagne sec. Ce mélange torréfié lentement libère initialement des notes végétales d'herbe fraîche qui sont équilibrées par une pointe d'acidité qui titille le palais comme de fines bulles. Vos sens seront conquis et vos papilles apprécieront la complexité de cet espresso complexe.,4.7,188,,Accueil > Capsules de café > Grands Formats > Espresso Or Rose – Lot de 100 Capsules,https://www.lorespresso.com/media/catalog/product/r/o/rose_1__2.png?format=jpeg
Lungo Elegante – Lot de 100 Capsules,39.90,39.90,EURO,https://www.lorespresso.com//fr_fr/p/elegante-10-packs,"L'OR Lungo Elegante contient un mélange vivant d'arômes de fruits et de fleurs, marqué par le goût croquant des agrumes et les notes pleines et sombres des baies. Cette combinaison spéciale offre un café à la fois détaillé et équilibré, parfait pour tous ceux qui apprécient un café au profil riche et profond. Idéal pour les amateurs de café qui aiment explorer des saveurs nouvelles et complexes, le Lungo Elegante de L'OR capture l'essence de l'art du café. Qu'il soit dégusté le matin ou l'après-midi, ce mélange d'espresso promet de ravir votre palais et de rehausser vos moments de café.",4.6,147,,Accueil > Capsules de café > Grands Formats > Lungo Elegante – Lot de 100 Capsules,https://www.lorespresso.com/media/catalog/product/e/l/elegante_1__2.png?format=jpeg
Espresso Fortissimo – Lot de 100 Capsules,36.50,36.50,EURO,https://www.lorespresso.com//fr_fr/p/fortissimo-10-packs,"L'OR Espresso Fortissimo est le mélange parfait des arômes exaltants des épices et de la force des grains de café Arabica et Robusta. Cet espresso offre une expérience de dégustation particulièrement stimulante pour les amateurs de cafés forts. Conçu pour laisser une impression durable, FORTISSIMO est parfait pour ceux qui savourent un café qui reste en mémoire bien après sa dégustation. Idéal pour des matins énergisants ou des moments indulgents, c'est le choix de prédilection pour quiconque recherche une expérience espresso audacieuse et mémorable.",4.6,76,,Accueil > Capsules de café > Grands Formats > Espresso Fortissimo – Lot de 100 Capsules,https://www.lorespresso.com/media/catalog/product/f/o/fortissimo_1__2.png?format=jpeg
Espresso Colombia – Lot de 100 Capsules,36.50,36.50,EURO,https://www.lorespresso.com//fr_fr/p/colombia-10-packs,"Plongez dans l'essence de la Colombie avec L'OR Espresso Colombia, un voyage dans une tasse. Ce mélange doux et sucré aux notes d'agrumes est élaboré à partir des meilleurs grains d'Arabica, reflétant la beauté invitante et la liberté mystique des paysages colombiens. Conçu pour séduire tous les sens, ce café est parfait à tout moment de la journée, qu'il s'agisse d'une chaude matinée ou d'un moment de détente. Sa saveur profondément satisfaisante, qui incarne l'esprit de générosité et d'ouverture de la Colombie, persiste longtemps après la dernière gorgée, rendant chaque expérience de café mémorable et agréable.",4.8,64,,Accueil > Capsules de café > Grands Formats > Espresso Colombia – Lot de 100 Capsules,https://www.lorespresso.com/media/catalog/product/c/o/colombia_monoblend_1__2.png?format=jpeg
Espresso Or Absolu  – lot de 100 capsules,39.90,39.90,EURO,https://www.lorespresso.com//fr_fr/p/100-capsules-cafe-espresso-or-absolu,"Plongez dans le monde sophistiqué de L'OR Espresso Absolu avec notre pack de 100 capsules de café, chacune avec une intensité de 9. Cet espresso est un mélange de richesse et de raffinement, parfait pour des moments de profonde réflexion et de contemplation. Son profil unique présente des notes de café boisées rappelant la réglisse et la feuille de laurier, joliment contrastées par une douceur subtile. Cette combinaison résulte en un goût audacieux, crémeux et épais qui persiste en bouche. Au cœur de ce mélange réside un trio de caractéristiques : une profondeur riche, une élégance raffinée et une essence boisée distincte, faisant de chaque gorgée une expérience luxueuse.",4.8,301,,Accueil > Capsules de café > Grands Formats > Espresso Or Absolu  – lot de 100 capsules,https://www.lorespresso.com/media/catalog/product/l/_/l_or_absolu_monoblend_x10.png?format=jpeg
Espresso Ultimo  – lot de 100 capsules,36.50,36.50,EURO,https://www.lorespresso.com//fr_fr/p/100-capsules-cafe-espresso-ultimo,"L'OR Ultimo Espresso promet de transformer votre pause café en une expérience intrigante et délicieuse. Au cœur de ce mélange se trouve un trio harmonieux de saveurs: douceur, intensité et une essence fruitée distincte. Ces éléments se combinent pour créer une expérience de café à la fois riche et complexe, mais étonnamment accessible. La douceur compense l'audace de la torréfaction foncée, tandis que la profondeur intense garantit une tasse robuste et satisfaisante. Les notes fruitées subtiles ajoutent une touche inattendue, élevant l'espresso au-delà de l'ordinaire.",4.6,231,,Accueil > Capsules de café > Grands Formats > Espresso Ultimo  – lot de 100 capsules,https://www.lorespresso.com/media/catalog/product/l/_/l_or_ultimo_monoblend_x10.png?format=jpeg
Lungo Mattinata – lot de 100 capsules,39.90,39.90,EURO,https://www.lorespresso.com//fr_fr/p/10-paquets-lungo-mattinata,"Lungo Mattinata présente des notes légères et apaisantes de chocolat au lait qui se mêlent gracieusement aux agrumes. Cette délicieuse combinaison est encore rehaussée par une torréfaction légère. Au cœur de ce mélange réside un élégant trio de qualités : son profil de saveur captivant, sa délicatesse et sa crémosité qui lient le tout dans une finition lisse et harmonieuse. Lungo Mattinata est une expérience rappelant les matins tranquilles et l'éveil en douceur des sens. Que vous commenciez votre journée en douceur ou que vous preniez un moment de calme pour vous, ce Lungo Mattinata offre une expérience de café parfaitement équilibrée et simple.",4.8,222,,Accueil > Capsules de café > Grands Formats > Lungo Mattinata – lot de 100 capsules,https://www.lorespresso.com/media/catalog/product/l/u/lungo_mattinata_monoblend_1__1.png?format=jpeg
Café en grain Bio - 4x 900g,66.50,83.16,EURO,https://www.lorespresso.com//fr_fr/p/bio-900gr-4-paquets,"Plongez dans l’univers raffiné de L'OR BIO, avec cet assortiment exclusif de 4 paquets de grains de café 100% Arabica, soigneusement sélectionnés dans les meilleures plantations certifiées biologiques. Chaque paquet de 900g offre une expérience gustative d’exception, née d’une torréfaction brune intense qui sublime la richesse aromatique du café. Ce café équilibré séduit par ses notes fraîches d’agrumes, subtilement mêlées à des touches délicates de caramel, pour une tasse à la fois élégante, savoureuse et durable. Cet ensemble généreux de 4x 900g, soit 3,6 kg de pur plaisir, vous permet de profiter pleinement d’un café haut de gamme, jour après jour. Conditionné sous atmosphère protectrice avec valve fraîcheur, il garantit une conservation optimale des arômes. Offrez-vous le luxe et la constance d’un café biologique de caractère, en grand format.",5.0,3,-20 %,Accueil > Café en grains > Les Grands Formats > Café en grain Bio - 4x 900g,https://www.lorespresso.com/media/catalog/product/c/2/c21355160_lor_bio_intensite_aromatique_bundle_640x640_1.png?format=jpeg
Café en grain Maranello Espresso - 4x 450 g,39.65,49.56,EURO,https://www.lorespresso.com//fr_fr/p/grains-lor-ferrari,"Découvrez l'excellence du café avec ce nouvel assortiment de café en grain issu du partenariat entre L'OR et Ferrari Hypercar. Cet assortiment est composé de quatre paquets de 450 g de café en grain, offrant chacun un profil de saveur audacieux et robuste avec une profondeur et une complexité intenses. Conçus pour sublimer vos instants de café, ces grains sont torréfiés à la perfection, offrant une expérience puissante et satisfaisante qui reflète l'excellence du savoir-faire italien. Ce nouveau lot de café en grains sublime votre rituel en une expérience de haute qualité, transformant chaque tasse en un chef-d'oeuvre.",5.0,2,-20 %,Accueil > Café en grains > Les Grands Formats > Café en grain Maranello Espresso - 4x 450 g,https://www.lorespresso.com/media/catalog/product/3/7/378e83ac-6c0f-402d-a60c-0160aba65730_1_.png?format=jpeg
"Café en grain Absolu 10 - 4x1kg ",66.50,83.16,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-absolu-10-lot-4kg,Vivez une expérience café unique avec L'OR ABSOLU Intensité 10. L'OR a soigneusement sélectionné et délicatement torréfié un assemblage unique de grains Arabicas et Robustas pour offrir un goût qui conviendra parfaitement aux amateurs de café corsé et long en bouche.,4.5,30,-20 %,"Accueil > Café en grains > Les Grands Formats > Café en grain Absolu 10 - 4x1kg ",https://www.lorespresso.com/media/catalog/product/i/m/image_1_1__1.png?format=jpeg
"Café en grain Absolu 7 - 4x1kg ",66.50,83.16,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-absolu-7-lot-4kg,"Explorez un univers d'arômes riches avec les grains de café Arabica soigneusement sélectionnés par L'OR, conçus pour une expérience café intensément satisfaisante. Les grains L'OR Absolu sont méticuleusement raffinés pour offrir un voyage gustatif subtilement élégant et nuancé. Ce pack de 4 kg contient des grains de café premium, offrant chacun une expérience luxueusement onctueuse et riche en saveurs. Idéal pour les amateurs de café exigeants, ce mélange garantit que chaque tasse est un moment délicieux.",4.6,53,-20 %,"Accueil > Café en grains > Les Grands Formats > Café en grain Absolu 7 - 4x1kg ",https://www.lorespresso.com/media/catalog/product/i/m/image_3_1.png?format=jpeg
"Café en grain Absolu 13 - 4x1kg ",66.50,83.16,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-absolu-13-lot-4kg,Vivez une expérience café unique avec L'OR ABSOLU Intensité 13. L'OR a soigneusement sélectionné et délicatement torréfié un assemblage unique de grains Arabicas et Robustas pour offrir un café qui conviendra parfaitement aux amateurs de café puissant et complexe.,4.7,31,-20 %,"Accueil > Café en grains > Les Grands Formats > Café en grain Absolu 13 - 4x1kg ",https://www.lorespresso.com/media/catalog/product/i/m/image_2_2__1.png?format=jpeg
Café en grain Brésil - 4x500g,39.65,49.56,EURO,https://www.lorespresso.com//fr_fr/p/bresilgrains6fr,"Faites l'expérience d'une symphonie d'arômes incomparables avec la sélection de nos maîtres torréfacteurs L'OR des meilleurs grains de café Arabica, choisis pour leurs saveurs intenses et agréables. Notre GOLD Brésil est une offre unique, provenant des rares grains de Caracoli, les plus petits grains de café du monde. Ces grains d'Arabica en forme de perle, célèbres pour leur richesse aromatique exceptionnelle, sont cueillis à la main dans les célèbres régions de Minas et Bahia dans l'est du Brésil. Notre collection exclusive comprend 4 paquets de ces grains de café exquis, pour un total de 2 kg, promettant chacun une expérience de café luxueuse et riche qui séduira les connaisseurs et les amateurs de café.",4.8,47,-20 %,Accueil > Café en grains > Les Grands Formats > Café en grain Brésil - 4x500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_bundle_8_640x640.png?format=jpeg
Café en grain Ristretto 4x500g,39.65,49.56,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-ristretto-lot-de-4,"Les grains de café Ristretto de L'OR, présentés dans un ensemble de quatre paquets de 500 g, pour un total de 2 000 g, offrent une expérience de café unique et enrichissante. Ces grains sont méticuleusement choisis par les torréfacteurs experts de L'OR, qui se concentrent sur la sélection des meilleurs grains d'Arabica, connus pour leur qualité supérieure et leurs profils de saveurs exceptionnels. Les grains de café L'OR Ristretto sont soumis à un processus de torréfaction minutieux, qui est essentiel pour révéler leurs saveurs profondes et robustes. Ce processus garantit que chaque gorgée de votre café ait un goût puissant et aromatique, caractérisé par de riches notes de cacao et un subtil soupçon de fruits jaunes. Ces saveurs se combinent harmonieusement, créant une expérience de café complexe et satisfaisante, à la fois audacieuse et nuancée.",4.9,32,-20 %,Accueil > Café en grains > Les Grands Formats > Café en grain Ristretto 4x500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_bundle_6_640x640.png?format=jpeg
Café en grain Colombia - 4x500g,39.65,49.56,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-colombia-lot-4,"Découvrez un mélange d'arômes incomparables avec les grains de café Arabica soigneusement choisis par L'OR, conçus pour une expérience profondément satisfaisante. L'OR Colombie est issu du terrain unique de la Colombie, connu pour son climat chaud et humide, garantissant un café avec une finesse délicate et des notes d'agrumes et de caramel. Cette sélection comprend 4 paquets de ces grains de café exquis, pour un total de 2 kg, promettant chacun un voyage luxueux et savoureux dans chaque tasse. Ce mélange colombien offre une sensation en bouche crémeuse, caractérisée par sa texture lisse et raffinée. Il combine des nuances délicatement noisettées avec des notes vibrantes d'agrumes et de caramel, rappelant les paysages luxuriants de la Colombie.",4.5,12,-20 %,Accueil > Café en grains > Les Grands Formats > Café en grain Colombia - 4x500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_bundle_4_640x640.png?format=jpeg
Café en grain Fortissimo - 4x500g,39.65,49.56,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-l-or-fortissimo-4x-500g,"Les grains de café L'OR Fortissimo sont une combinaison élégante de notes de réglisse et d'épices offrant une expérience de café captivante. Découvrez sa texture riche et sa profondeur aromatique pour une sensation gustative vraiment agréable. Ces grains, qui s'inscrivent dans une démarche de développement durable, portent fièrement la certification Rainforest Alliance. Cette certification témoigne d'un engagement en faveur de pratiques respectueuses de l'environnement et d'une gestion durable des terres, améliorant à la fois les rendements des cultures et les revenus des agriculteurs. Cette collection raffinée comprend quatre paquets de grains de café Fortissimo GOLD, d'une contenance de 2 kg, chacun promettant un voyage exquis et responsable autour du café.",4.3,4,-20 %,Accueil > Café en grains > Les Grands Formats > Café en grain Fortissimo - 4x500g,https://www.lorespresso.com/media/catalog/product/l/o/lor-fortissimo-4x500g.png?format=jpeg
"Café en grain Espresso - 4x500g ",39.65,49.56,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-espresso-4-paquets,"Explorez un monde d'arômes inégalés avec les grains de café Arabica de L'OR, sélectionnés avec soin, conçus pour offrir un plaisir intense à chaque gorgée. Cette collection propose un mélange espresso ardent, caractérisé par ses arômes intenses et complexes, enrichi d'une couche de mousse délicate qui rehausse l'expérience du café. Cet assortiment exceptionnel comprend 4 paquets de ces grains de café méticuleusement sélectionnés, pour un total de 2 kg. Chaque paquet de cette sélection témoigne de l'engagement de L'OR en matière de qualité et offre un profil de saveur riche qui répond aux goûts subtils des amateurs de café. Parfait pour ceux qui recherchent une expérience de café luxueuse et revigorante.",4.8,34,-20 %,"Accueil > Café en grains > Les Grands Formats > Café en grain Espresso - 4x500g ",https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_bundle_9_640x640_1.png?format=jpeg
"Café en grain Sélection - 4x1kg ",66.50,83.16,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-selection-lot-4kg,"Découvrez L'OR Sélection : un mélange luxueux conçu pour offrir une qualité exceptionnelle et un goût mémorable. Ce café riche se distingue par ses délicieuses notes d'amande grillée et d'abricot, créant une expérience aromatique véritablement envoûtante. L'OR Sélection apporte chaleur réconfortante et saveur robuste, le compagnon idéal pour toutes les saisons et toutes les humeurs. Que vous recherchiez un moment de plaisir ou une boisson quotidienne fiable, ce mélange est conçu pour satisfaire tous les amateurs de café.",4.8,47,-20 %,"Accueil > Café en grains > Les Grands Formats > Café en grain Sélection - 4x1kg ",https://www.lorespresso.com/media/catalog/product/a/c/ace6ff4c-eb6f-4c65-8ce9-049a122a0a5d.png?format=jpeg
Assortiment Grains Meilleures ventes - 4x1kg,41.58,83.16,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-meilleures-ventes-lot-4kg,"Découvrez le mélange ultime de saveurs inégalées avec la sélection de cafés L'OR. Nos experts ont soigneusement sélectionné les meilleurs grains de café pour offrir une expérience intensément plaisante. Cet assortiment exclusif comprend 2 paquets de 1 kg de L'OR Absolu Intensité 7, reconnu pour son profil riche et complexe, et 2 paquets de 1 kg de L'OR Sélection Intensité 7, célèbre pour son élégance aromatique. Avec un total de 4 kg de café premium, ce pack est conçu que vous savouriez la richesse aromatique des cafés L'OR. Que vous dégustiez les notes audacieuses et captivantes de L'OR Absolu ou appréciez les saveurs subtilement raffinées de L'OR Sélection, chaque tasse promet une qualité exceptionnelle et un voyage gustatif mémorable. Parfait pour les connaisseurs de café et les amateurs quotidiens, cette sélection garantit le délice dans chaque tasse.",4.6,14,-20 %,Accueil > Café en grains > Les Packs Variétés > Assortiment Grains Meilleures ventes - 4x1kg,https://www.lorespresso.com/media/catalog/product/i/m/image_5_1_1.png?format=jpeg
Assortiment Grains Absolu - 4x1kg,66.50,83.16,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-assortiment-absolu-lot-4kg,"Vivez une expérience café unique avec le café en grains L'OR ABSOLU. L'OR a soigneusement sélectionné et torréfié ses meilleurs Arabicas et Robustas pour un café riche et intense. Cet assortiment comprend 2 paquets de 1kg L'OR Absolu intensité 13, 1 paquet de 1kg L'OR Absolu intensité 10 et 1 paquet de 1kg L'OR Absolu intensité 7 (4 kg).",4.6,8,-20 %,Accueil > Café en grains > Les Packs Variétés > Assortiment Grains Absolu - 4x1kg,https://www.lorespresso.com/media/catalog/product/i/m/image_6_1.png?format=jpeg
Assortiment Grains Intense - 4x500g,39.65,49.56,EURO,https://www.lorespresso.com//fr_fr/p/cafe-en-grain-assortiment-intense-lot-2kg,"Découvrez l’alliance parfaite d’arômes incomparables. Nos maîtres torréfacteurs L’OR ont sélectionné les meilleurs grains de café pour un plaisir des plus intenses. Cet assortiment comprend 2 paquets de 500g L'OR Espresso intensité 8, 1 paquet de 500g L'OR Ristretto intensité 9 et 1 paquet de 500g L'OR Fortissimo intensité 10 (2 kg).",4.3,4,-20 %,Accueil > Café en grains > Les Packs Variétés > Assortiment Grains Intense - 4x500g,https://www.lorespresso.com/media/catalog/product/c/2/c21310563_pack_beans_bundle_2_640x640.png?format=jpeg
